type,title,summary,link,category
Video,Liderazgo de sistemas,"El profesor de Stanford Banny Banerjee, cocreador del pensamiento de diseño, explica que los problemas sistémicos exigen un método y una mentalidad innovadores. getAbstract cree que líderes, diseñadores, hacedores de políticas y cualquiera que enfrente un problema considerable se beneficiará de esta zambullida intelectual de Banerjee en el liderazgo de sistemas.",https://www.getabstract.com/es/resumen/liderazgo-de-sistemas/32915,innovation
Libro,Neuromarketing y neuroeconomía,"La inclusión del componente científico en el diseño de la comunicación de su marca puede mejorar la respuesta de sus clientes si usted comprende cómo apelar a las zonas del cerebro que no se rigen racionalmente, sino por impulsos emocionales e involuntarios. En este libro, Andrés Cisneros, quien se ha desempeñado en el área, expone los principios del neuromarketing y brinda ejemplos ilustrativos. Es necesario advertir que la información que se presenta puede resultar obsoleta para los expertos en el tema, pues se trata de un campo en constante evolución. No está de más decir que algunos giros coloquiales del autor y descuidos ortográficos en la edición pueden dificultar su lectura. Pese a ello, getAbstract considera que este libro puede resultar de interés para quienes deseen acercarse a las nociones generales sobre la economía emocional y las tribus sociales.",https://www.getabstract.com/es/resumen/neuromarketing-y-neuroeconomia/32842,innovation
Libro,El camino para innovar,"Creada por Miguel Macías –director ejecutivo de Advenio y Bevator, y responsable de la incubadora de base tecnológica CREA del Ayuntamiento de Sevilla– la metodología EDV (“Entender la Oportunidad”, “Definir la Idea” y “Validar el Modelo”) es un marco de trabajo que ayuda a analizar y transformar un modelo de negocio para innovar. En El camino para innovar, Macías describe detalladamente cada una de las fases del método. Además de apoyarse en ilustraciones didácticas, el libro ofrece herramientas y ejercicios prácticos para llevar a cabo cada fase del método. Asimismo expone ejemplos de los procesos de innovación que han realizado diversas empresas, sobre todo aquellas relacionadas con Internet. getAbstract recomienda este libro a emprendedores y empresas que busquen innovar en productos, procesos o soluciones.",https://www.getabstract.com/es/resumen/el-camino-para-innovar/31550,innovation
Video,Cómo ganaremos dinero en un futuro sin trabajos,"El futurista Martin Ford dice que las máquinas inteligentes reemplazarán a los seres humanos en todos los ámbitos de la fuerza laboral, causarán un desempleo generalizado y agitarán la economía. La solución de un ingreso básico para todos está ganando terreno. getAbstract recomienda esta conferencia resuelta a economistas, directores ejecutivos, inversionistas, empresarios y todos aquellos interesados en la automatización del trabajo.",https://www.getabstract.com/es/resumen/como-ganaremos-dinero-en-un-futuro-sin-trabajos/32410,innovation
Video,¿Pueden ser emprendedoras las organizaciones grandes?,"El gurú de gestión Gary Hamel, afirma, de manera enérgica y enfática, que las empresas grandes pueden ser emprendedoras y que, de hecho, tienen el imperativo moral de eliminar la burocracia. Sin embargo, este esfuerzo debe ser colaborativo y social, dice Hamel, y no un decreto vertical. getAbstract recomienda esta conferencia, multifacética e informada, a cualquiera interesado en la innovación, la estructura organizacional o el cambio.",https://www.getabstract.com/es/resumen/pueden-ser-emprendedoras-las-organizaciones-grandes/32032,innovation
Video,Detonar el potencial emprendedor y de innovación en las organizaciones,"El empresario Alexander Osterwalder modera un fructífero panel durante el noveno Foro Global de Peter Drucker, cuyo tema fue “Crecimiento y Prosperidad Inclusiva”. Este encuentro de mentes innovadoras incluyó al empresario de Silicon Valley, Steve Blank; el investigador de innovación, Efosa Ojomo; el visionario de redes sociales y el lugar de trabajo, Ashok Krish y el profesor de gestión de la innovación, Bill Fischer. getAbstract recomienda esta conferencia a los líderes empresariales y los profesionales de investigación y desarrollo.",https://www.getabstract.com/es/resumen/detonar-el-potencial-emprendedor-y-de-innovacion-en-las-organizaciones/33166,innovation
Libro,Guía de hábitos inteligentes,"Las acciones determinan la personalidad de los individuos. Las personas que adoptan hábitos inteligentes para su vida cotidiana, desarrollan su inteligencia diariamente. En esta Guía de hábitos inteligentes, I.C. Robledo, maestro en psicología industrial y organizacional, recopila 36 hábitos que contribuyen a desarrollar la inteligencia de una manera sencilla y práctica. Además de explicar cada uno, ofrece algunas pautas para practicarlos, así como algunas referencias de materiales de apoyo en internet. Aunque los planteamientos podrían resultar muy elementales, getAbstract considera que esta guía puede ser de interés para quien desee practicar hábitos que contribuyan a fomentar el bienestar personal.",https://www.getabstract.com/es/resumen/guia-de-habitos-inteligentes/30308,innovation
Video,Los tiempos de la fe ciega en los datos masivos deben concluir,"La científica de datos Cathy O’Neil explica el por qué es probable que no salga ileso de los algoritmos con sesgos. O’Neil exhorta a la sociedad a que exija más a las empresas que diseñan algoritmos y a cuestionar el peligroso mito de que los algoritmos son imparciales y objetivos. getAbstract recomienda esta conferencia a científicos de datos, consumidores, empleadores y empleados de cualquier lugar.",https://www.getabstract.com/es/resumen/los-tiempos-de-la-fe-ciega-en-los-datos-masivos-deben-concluir/31898,innovation
Video,Por qué los trabajos del futuro no se sentirán como trabajo,"¿Cómo pagará sus cuentas cuando la tecnología anule su trabajo? David Lee, vicepresidente de Innovación y del Fondo Estratégico Empresarial de UPS, advierte que no confiemos en una solución gubernamental y hace un llamado a los líderes de la industria a concebir nuevas funciones laborales que las máquinas no puedan realizar. En una inspiradora conferencia, Lee insta a los empleadores a sacar pasiones y habilidades intrínsecamente humanas y presenta una historia de éxito de la vida real. getAbstract recomienda su conferencia a líderes de negocios, profesionales en recursos humanos y educadores.",https://www.getabstract.com/es/resumen/por-que-los-trabajos-del-futuro-no-se-sentiran-como-trabajo/32035,innovation
Libro,El efecto moonshot,"En este manual estimulante, la consultora Lisa Goldman y la expresidente del consejo de U3 Kate Purmal utilizan las misiones Apollo como metáfora para los proyectos que rompen bruscamente con las rutina y logran resultados importantes, conocidos como moonshots. Las autoras se enfocan en los aspectos visionarios y gerenciales de la innovación: la selección de proyectos, el desarrollo de equipos, mantener el entusiasmo y demás. Una parte del contenido le sonará familiar a lectores experimentados, pero resulta en una síntesis útil construida sobre una metáfora intrigante. getAbstract recomienda este tiro certero que podrá resultar explosivo para cualquiera que encabece un proyecto innovador.",https://www.getabstract.com/es/resumen/el-efecto-moonshot/29860,innovation
Video,Cómo la cadena de bloques transformará radicalmente la economía,"La investigadora de la cadena de bloques o blockchain Bettina Warburg presenta una clara visión general de la tecnología de la cadena de bloques que ilustra con gráficas simples e hipervínculos. Sin embargo, su plática metódica no menciona ninguna desventaja u objeciones a la cadena de bloques. Fuera de esta omisión, getAbstract recomienda este video a cualquiera que esté interesado en la libertad, seguridad económica, comercio o cómo la tecnología afecta a la sociedad.",https://www.getabstract.com/es/resumen/como-la-cadena-de-bloques-transformara-radicalmente-la-economia/31661,innovation
Libro,Diseño de servicio para negocios,"Este breve libro de los colegas de Livework Ben Reason, Lavrans Løvlie y Melvin Brand Flu aborda la frecuentemente ignorada práctica del diseño de servicio; es decir, cómo diseña los servicios que usted provee. Las organizaciones deben enfocarse en cómo sus clientes usan sus servicios y sus productos. Una parte mayoritaria de la economía se basa en servicios más que en la manufactura y, en muchos casos, los productores han logrado todo salvo eliminar la variabilidad en los productos: básicamente uno recibe lo que pagó y a menudo no importa qué marca escoja uno. Los servicios presentan un paradigma diferente. Los clientes rara vez saben qué van a recibir y con frecuencia quedan decepcionados. Evítelo al diseñar su entrega de servicio con cuidado. Aunque este libro no es una guía a profundidad, los autores ofrecen una visión general de un tema importante que pocos han tratado. getAbstract recomienda este compacto manual a líderes que buscan una introducción al diseño de servicios.",https://www.getabstract.com/es/resumen/diseno-de-servicio-para-negocios/30106,innovation
